,image,writing,gender
436,/content/drive/MyDrive/lines folder/p06-088-04.png,0,0
437,/content/drive/MyDrive/lines folder/p06-088-05.png,0,0
438,/content/drive/MyDrive/lines folder/p06-088-09.png,0,0
439,/content/drive/MyDrive/lines folder/p06-096-03.png,0,0
440,/content/drive/MyDrive/lines folder/p06-096-04.png,0,0
441,/content/drive/MyDrive/lines folder/p06-096-00.png,0,0
442,/content/drive/MyDrive/lines folder/p06-096-02.png,0,0
443,/content/drive/MyDrive/lines folder/p06-096-01.png,0,0
444,/content/drive/MyDrive/lines folder/p06-096-08.png,0,0
445,/content/drive/MyDrive/lines folder/p06-096-05.png,0,0
446,/content/drive/MyDrive/lines folder/p06-096-09.png,0,0
447,/content/drive/MyDrive/lines folder/p06-096-10.png,0,0
448,/content/drive/MyDrive/lines folder/p06-096-07.png,0,0
449,/content/drive/MyDrive/lines folder/p06-096-06.png,0,0
450,/content/drive/MyDrive/lines folder/p06-104-00.png,0,0
451,/content/drive/MyDrive/lines folder/p06-104-01.png,0,0
452,/content/drive/MyDrive/lines folder/p06-104-08.png,0,0
453,/content/drive/MyDrive/lines folder/p06-104-09.png,0,0
454,/content/drive/MyDrive/lines folder/p06-104-02.png,0,0
455,/content/drive/MyDrive/lines folder/p06-104-06.png,0,0
456,/content/drive/MyDrive/lines folder/p06-104-03.png,0,0
457,/content/drive/MyDrive/lines folder/p06-104-07.png,0,0
458,/content/drive/MyDrive/lines folder/p06-104-05.png,0,0
459,/content/drive/MyDrive/lines folder/p06-104-04.png,0,0
460,/content/drive/MyDrive/lines folder/p06-242-02.png,0,0
461,/content/drive/MyDrive/lines folder/p06-242-04.png,0,0
462,/content/drive/MyDrive/lines folder/p06-242-05.png,0,0
463,/content/drive/MyDrive/lines folder/p06-242-07.png,0,0
464,/content/drive/MyDrive/lines folder/p06-242-00.png,0,0
465,/content/drive/MyDrive/lines folder/p06-242-06.png,0,0
466,/content/drive/MyDrive/lines folder/p06-242-01.png,0,0
467,/content/drive/MyDrive/lines folder/p06-242-03.png,0,0
468,/content/drive/MyDrive/lines folder/p06-248-01.png,0,0
469,/content/drive/MyDrive/lines folder/p06-248-02.png,0,0
470,/content/drive/MyDrive/lines folder/p06-248-04.png,0,0
471,/content/drive/MyDrive/lines folder/p06-248-03.png,0,0
472,/content/drive/MyDrive/lines folder/p06-248-00.png,0,0
473,/content/drive/MyDrive/lines folder/r02-000-05.png,3,1
474,/content/drive/MyDrive/lines folder/r02-000-03.png,3,1
475,/content/drive/MyDrive/lines folder/r02-000-06.png,3,1
476,/content/drive/MyDrive/lines folder/r02-000-01.png,3,1
477,/content/drive/MyDrive/lines folder/r02-000-07.png,3,1
478,/content/drive/MyDrive/lines folder/r02-000-04.png,3,1
479,/content/drive/MyDrive/lines folder/r02-000-02.png,3,1
480,/content/drive/MyDrive/lines folder/r02-000-00.png,3,1
481,/content/drive/MyDrive/lines folder/r02-003-01.png,2,1
482,/content/drive/MyDrive/lines folder/r02-003-02.png,2,1
483,/content/drive/MyDrive/lines folder/r02-003-04.png,2,1
484,/content/drive/MyDrive/lines folder/r02-003-05.png,2,1
485,/content/drive/MyDrive/lines folder/r02-003-00.png,2,1
486,/content/drive/MyDrive/lines folder/r02-003-03.png,2,1
487,/content/drive/MyDrive/lines folder/r02-006-02.png,0,0
488,/content/drive/MyDrive/lines folder/r02-006-03.png,0,0
489,/content/drive/MyDrive/lines folder/r02-006-01.png,0,0
490,/content/drive/MyDrive/lines folder/r02-006-04.png,0,0
491,/content/drive/MyDrive/lines folder/r02-006-05.png,0,0
492,/content/drive/MyDrive/lines folder/r02-006-06.png,0,0
493,/content/drive/MyDrive/lines folder/r02-006-00.png,0,0
494,/content/drive/MyDrive/lines folder/r02-006-07.png,0,0
495,/content/drive/MyDrive/lines folder/r02-006-08.png,0,0
496,/content/drive/MyDrive/lines folder/r02-006-09.png,0,0
497,/content/drive/MyDrive/lines folder/r02-010-01.png,2,1
498,/content/drive/MyDrive/lines folder/r02-010-02.png,2,1
499,/content/drive/MyDrive/lines folder/r02-010-03.png,2,1
500,/content/drive/MyDrive/lines folder/r02-010-04.png,2,1
501,/content/drive/MyDrive/lines folder/r02-010-07.png,2,1
502,/content/drive/MyDrive/lines folder/r02-010-06.png,2,1
503,/content/drive/MyDrive/lines folder/r02-010-00.png,2,1
504,/content/drive/MyDrive/lines folder/r02-010-05.png,2,1
505,/content/drive/MyDrive/lines folder/r02-013-08.png,2,1
506,/content/drive/MyDrive/lines folder/r02-013-02.png,2,1
507,/content/drive/MyDrive/lines folder/r02-013-00.png,2,1
508,/content/drive/MyDrive/lines folder/r02-013-06.png,2,1
509,/content/drive/MyDrive/lines folder/r02-013-05.png,2,1
510,/content/drive/MyDrive/lines folder/r02-013-04.png,2,1
511,/content/drive/MyDrive/lines folder/r02-013-07.png,2,1
512,/content/drive/MyDrive/lines folder/r02-013-01.png,2,1
513,/content/drive/MyDrive/lines folder/r02-013-03.png,2,1
514,/content/drive/MyDrive/lines folder/r02-013-11.png,2,1
515,/content/drive/MyDrive/lines folder/r02-013-10.png,2,1
516,/content/drive/MyDrive/lines folder/r02-013-09.png,2,1
517,/content/drive/MyDrive/lines folder/r02-038-01.png,2,1
518,/content/drive/MyDrive/lines folder/r02-038-02.png,2,1
519,/content/drive/MyDrive/lines folder/r02-038-03.png,2,1
520,/content/drive/MyDrive/lines folder/r02-038-00.png,2,1
521,/content/drive/MyDrive/lines folder/r02-038-05.png,2,1
522,/content/drive/MyDrive/lines folder/r02-038-04.png,2,1
523,/content/drive/MyDrive/lines folder/r02-038-06.png,2,1
524,/content/drive/MyDrive/lines folder/r02-054-02.png,2,1
525,/content/drive/MyDrive/lines folder/r02-054-01.png,2,1
526,/content/drive/MyDrive/lines folder/r02-054-03.png,2,1
527,/content/drive/MyDrive/lines folder/r02-054-00.png,2,1
528,/content/drive/MyDrive/lines folder/r02-054-04.png,2,1
529,/content/drive/MyDrive/lines folder/r02-054-05.png,2,1
530,/content/drive/MyDrive/lines folder/r02-054-06.png,2,1
531,/content/drive/MyDrive/lines folder/r02-060-01.png,1,0
532,/content/drive/MyDrive/lines folder/r02-060-05.png,1,0
533,/content/drive/MyDrive/lines folder/r02-060-04.png,1,0
534,/content/drive/MyDrive/lines folder/r02-060-02.png,1,0
535,/content/drive/MyDrive/lines folder/r02-060-03.png,1,0
536,/content/drive/MyDrive/lines folder/r02-060-00.png,1,0
537,/content/drive/MyDrive/lines folder/r02-060-06.png,1,0
538,/content/drive/MyDrive/lines folder/r02-060-07.png,1,0
539,/content/drive/MyDrive/lines folder/r02-060-10.png,1,0
540,/content/drive/MyDrive/lines folder/r02-060-08.png,1,0
541,/content/drive/MyDrive/lines folder/r02-060-09.png,1,0
542,/content/drive/MyDrive/lines folder/r02-065-03.png,1,0
543,/content/drive/MyDrive/lines folder/r02-065-04.png,1,0
544,/content/drive/MyDrive/lines folder/r02-065-05.png,1,0
545,/content/drive/MyDrive/lines folder/r02-065-06.png,1,0
546,/content/drive/MyDrive/lines folder/r02-065-07.png,1,0
547,/content/drive/MyDrive/lines folder/r02-065-00.png,1,0
548,/content/drive/MyDrive/lines folder/r02-065-02.png,1,0
549,/content/drive/MyDrive/lines folder/r02-065-01.png,1,0
550,/content/drive/MyDrive/lines folder/r02-070-03.png,0,0
551,/content/drive/MyDrive/lines folder/r02-070-01.png,0,0
552,/content/drive/MyDrive/lines folder/r02-070-00.png,0,0
553,/content/drive/MyDrive/lines folder/r02-070-05.png,0,0
554,/content/drive/MyDrive/lines folder/r02-070-06.png,0,0
555,/content/drive/MyDrive/lines folder/r02-070-02.png,0,0
556,/content/drive/MyDrive/lines folder/r02-070-04.png,0,0
557,/content/drive/MyDrive/lines folder/r02-078-01.png,2,1
558,/content/drive/MyDrive/lines folder/r02-078-02.png,2,1
559,/content/drive/MyDrive/lines folder/r02-078-03.png,2,1
560,/content/drive/MyDrive/lines folder/r02-078-07.png,2,1
561,/content/drive/MyDrive/lines folder/r02-078-05.png,2,1
562,/content/drive/MyDrive/lines folder/r02-078-04.png,2,1
563,/content/drive/MyDrive/lines folder/r02-078-06.png,2,1
564,/content/drive/MyDrive/lines folder/r02-078-00.png,2,1
565,/content/drive/MyDrive/lines folder/r02-081-01.png,2,1
566,/content/drive/MyDrive/lines folder/r02-081-00.png,2,1
567,/content/drive/MyDrive/lines folder/r02-081-02.png,2,1
568,/content/drive/MyDrive/lines folder/r02-081-03.png,2,1
569,/content/drive/MyDrive/lines folder/r02-081-07.png,2,1
570,/content/drive/MyDrive/lines folder/r02-081-06.png,2,1
571,/content/drive/MyDrive/lines folder/r02-081-04.png,2,1
572,/content/drive/MyDrive/lines folder/r02-081-05.png,2,1
573,/content/drive/MyDrive/lines folder/r02-089-06.png,0,0
574,/content/drive/MyDrive/lines folder/r02-089-03.png,0,0
575,/content/drive/MyDrive/lines folder/r02-089-09.png,0,0
576,/content/drive/MyDrive/lines folder/r02-089-04.png,0,0
577,/content/drive/MyDrive/lines folder/r02-089-00.png,0,0
578,/content/drive/MyDrive/lines folder/r02-089-10.png,0,0
579,/content/drive/MyDrive/lines folder/r02-089-08.png,0,0
580,/content/drive/MyDrive/lines folder/r02-089-01.png,0,0
581,/content/drive/MyDrive/lines folder/r02-089-07.png,0,0
582,/content/drive/MyDrive/lines folder/r02-089-05.png,0,0
583,/content/drive/MyDrive/lines folder/r02-089-02.png,0,0
584,/content/drive/MyDrive/lines folder/r02-109-03.png,0,0
585,/content/drive/MyDrive/lines folder/r02-109-04.png,0,0
586,/content/drive/MyDrive/lines folder/r02-109-00.png,0,0
587,/content/drive/MyDrive/lines folder/r02-109-05.png,0,0
588,/content/drive/MyDrive/lines folder/r02-109-08.png,0,0
589,/content/drive/MyDrive/lines folder/r02-109-01.png,0,0
590,/content/drive/MyDrive/lines folder/r02-109-07.png,0,0
591,/content/drive/MyDrive/lines folder/r02-109-02.png,0,0
592,/content/drive/MyDrive/lines folder/r02-109-06.png,0,0
593,/content/drive/MyDrive/lines folder/r02-109-09.png,0,0
594,/content/drive/MyDrive/lines folder/r02-117-04.png,0,0
595,/content/drive/MyDrive/lines folder/r02-117-05.png,0,0
596,/content/drive/MyDrive/lines folder/r02-117-01.png,0,0
597,/content/drive/MyDrive/lines folder/r02-117-07.png,0,0
598,/content/drive/MyDrive/lines folder/r02-117-00.png,0,0
599,/content/drive/MyDrive/lines folder/r02-117-03.png,0,0
600,/content/drive/MyDrive/lines folder/r02-117-06.png,0,0
601,/content/drive/MyDrive/lines folder/r02-117-02.png,0,0
602,/content/drive/MyDrive/lines folder/r02-127-02.png,2,1
603,/content/drive/MyDrive/lines folder/r02-127-04.png,2,1
604,/content/drive/MyDrive/lines folder/r02-127-05.png,2,1
605,/content/drive/MyDrive/lines folder/r02-127-03.png,2,1
606,/content/drive/MyDrive/lines folder/r02-127-00.png,2,1
607,/content/drive/MyDrive/lines folder/r02-127-01.png,2,1
608,/content/drive/MyDrive/lines folder/r02-131-01.png,0,0
609,/content/drive/MyDrive/lines folder/r02-131-02.png,0,0
610,/content/drive/MyDrive/lines folder/r02-131-03.png,0,0
611,/content/drive/MyDrive/lines folder/r02-131-05.png,0,0
612,/content/drive/MyDrive/lines folder/r02-131-04.png,0,0
613,/content/drive/MyDrive/lines folder/r02-131-00.png,0,0
614,/content/drive/MyDrive/lines folder/r02-137-01.png,0,0
615,/content/drive/MyDrive/lines folder/r02-137-02.png,0,0
616,/content/drive/MyDrive/lines folder/r02-137-03.png,0,0
617,/content/drive/MyDrive/lines folder/r02-137-04.png,0,0
618,/content/drive/MyDrive/lines folder/r02-137-00.png,0,0
619,/content/drive/MyDrive/lines folder/r02-137-06.png,0,0
620,/content/drive/MyDrive/lines folder/r02-137-07.png,0,0
621,/content/drive/MyDrive/lines folder/r02-137-08.png,0,0
622,/content/drive/MyDrive/lines folder/r02-137-05.png,0,0
623,/content/drive/MyDrive/lines folder/r02-146-03.png,0,0
624,/content/drive/MyDrive/lines folder/r02-146-01.png,0,0
625,/content/drive/MyDrive/lines folder/r02-146-00.png,0,0
626,/content/drive/MyDrive/lines folder/r02-146-02.png,0,0
627,/content/drive/MyDrive/lines folder/r02-146-04.png,0,0
628,/content/drive/MyDrive/lines folder/r02-146-05.png,0,0
629,/content/drive/MyDrive/lines folder/r03-002-01.png,0,0
630,/content/drive/MyDrive/lines folder/r03-002-00.png,0,0
631,/content/drive/MyDrive/lines folder/r03-002-02.png,0,0
632,/content/drive/MyDrive/lines folder/r03-002-03.png,0,0
633,/content/drive/MyDrive/lines folder/r03-002-09.png,0,0
634,/content/drive/MyDrive/lines folder/r03-002-06.png,0,0
635,/content/drive/MyDrive/lines folder/r03-002-04.png,0,0
636,/content/drive/MyDrive/lines folder/r03-002-05.png,0,0
637,/content/drive/MyDrive/lines folder/r03-002-07.png,0,0
638,/content/drive/MyDrive/lines folder/r03-002-08.png,0,0
639,/content/drive/MyDrive/lines folder/r03-007-01.png,0,0
640,/content/drive/MyDrive/lines folder/r03-007-02.png,0,0
641,/content/drive/MyDrive/lines folder/r03-007-03.png,0,0
642,/content/drive/MyDrive/lines folder/r03-007-07.png,0,0
643,/content/drive/MyDrive/lines folder/r03-007-06.png,0,0
644,/content/drive/MyDrive/lines folder/r03-007-08.png,0,0
645,/content/drive/MyDrive/lines folder/r03-007-00.png,0,0
646,/content/drive/MyDrive/lines folder/r03-007-04.png,0,0
647,/content/drive/MyDrive/lines folder/r03-007-05.png,0,0
648,/content/drive/MyDrive/lines folder/r03-026-03.png,3,1
649,/content/drive/MyDrive/lines folder/r03-026-10.png,3,1
650,/content/drive/MyDrive/lines folder/r03-026-08.png,3,1
651,/content/drive/MyDrive/lines folder/r03-026-02.png,3,1
652,/content/drive/MyDrive/lines folder/r03-026-00.png,3,1
653,/content/drive/MyDrive/lines folder/r03-026-06.png,3,1
654,/content/drive/MyDrive/lines folder/r03-026-05.png,3,1
655,/content/drive/MyDrive/lines folder/r03-026-09.png,3,1
656,/content/drive/MyDrive/lines folder/r03-026-07.png,3,1
657,/content/drive/MyDrive/lines folder/r03-026-01.png,3,1
658,/content/drive/MyDrive/lines folder/r03-026-04.png,3,1
659,/content/drive/MyDrive/lines folder/r03-030-01.png,0,0
660,/content/drive/MyDrive/lines folder/r03-030-02.png,0,0
661,/content/drive/MyDrive/lines folder/r03-030-05.png,0,0
662,/content/drive/MyDrive/lines folder/r03-030-04.png,0,0
663,/content/drive/MyDrive/lines folder/r03-030-03.png,0,0
664,/content/drive/MyDrive/lines folder/r03-030-00.png,0,0
665,/content/drive/MyDrive/lines folder/r03-030-06.png,0,0
666,/content/drive/MyDrive/lines folder/r03-035-04.png,2,1
667,/content/drive/MyDrive/lines folder/r03-035-06.png,2,1
668,/content/drive/MyDrive/lines folder/r03-035-08.png,2,1
669,/content/drive/MyDrive/lines folder/r03-035-07.png,2,1
670,/content/drive/MyDrive/lines folder/r03-035-02.png,2,1
671,/content/drive/MyDrive/lines folder/r03-035-01.png,2,1
672,/content/drive/MyDrive/lines folder/r03-035-03.png,2,1
673,/content/drive/MyDrive/lines folder/r03-035-05.png,2,1
674,/content/drive/MyDrive/lines folder/r03-035-00.png,2,1
675,/content/drive/MyDrive/lines folder/r03-050-02.png,2,1
676,/content/drive/MyDrive/lines folder/r03-050-05.png,2,1
677,/content/drive/MyDrive/lines folder/r03-050-06.png,2,1
678,/content/drive/MyDrive/lines folder/r03-050-03.png,2,1
679,/content/drive/MyDrive/lines folder/r03-050-00.png,2,1
680,/content/drive/MyDrive/lines folder/r03-050-04.png,2,1
681,/content/drive/MyDrive/lines folder/r03-050-01.png,2,1
682,/content/drive/MyDrive/lines folder/r03-053-01.png,2,1
683,/content/drive/MyDrive/lines folder/r03-053-00.png,2,1
684,/content/drive/MyDrive/lines folder/r03-053-02.png,2,1
685,/content/drive/MyDrive/lines folder/r03-053-03.png,2,1
686,/content/drive/MyDrive/lines folder/r03-053-05.png,2,1
687,/content/drive/MyDrive/lines folder/r03-053-07.png,2,1
688,/content/drive/MyDrive/lines folder/r03-053-06.png,2,1
689,/content/drive/MyDrive/lines folder/r03-053-04.png,2,1
690,/content/drive/MyDrive/lines folder/r03-053-08.png,2,1
691,/content/drive/MyDrive/lines folder/r03-056-02.png,2,1
692,/content/drive/MyDrive/lines folder/r03-056-03.png,2,1
693,/content/drive/MyDrive/lines folder/r03-056-04.png,2,1
694,/content/drive/MyDrive/lines folder/r03-056-05.png,2,1
695,/content/drive/MyDrive/lines folder/r03-056-06.png,2,1
696,/content/drive/MyDrive/lines folder/r03-056-00.png,2,1
697,/content/drive/MyDrive/lines folder/r03-056-01.png,2,1
698,/content/drive/MyDrive/lines folder/r03-056-07.png,2,1
699,/content/drive/MyDrive/lines folder/r03-065-01.png,2,1
700,/content/drive/MyDrive/lines folder/r03-065-06.png,2,1
701,/content/drive/MyDrive/lines folder/r03-065-07.png,2,1
702,/content/drive/MyDrive/lines folder/r03-065-03.png,2,1
703,/content/drive/MyDrive/lines folder/r03-065-02.png,2,1
704,/content/drive/MyDrive/lines folder/r03-065-00.png,2,1
705,/content/drive/MyDrive/lines folder/r03-065-04.png,2,1
706,/content/drive/MyDrive/lines folder/r03-065-05.png,2,1
707,/content/drive/MyDrive/lines folder/r03-084-01.png,2,1
708,/content/drive/MyDrive/lines folder/r03-084-05.png,2,1
709,/content/drive/MyDrive/lines folder/r03-084-02.png,2,1
710,/content/drive/MyDrive/lines folder/r03-084-04.png,2,1
711,/content/drive/MyDrive/lines folder/r03-084-03.png,2,1
712,/content/drive/MyDrive/lines folder/r03-084-00.png,2,1
713,/content/drive/MyDrive/lines folder/r03-084-06.png,2,1
714,/content/drive/MyDrive/lines folder/r03-084-07.png,2,1
715,/content/drive/MyDrive/lines folder/r03-084-08.png,2,1
716,/content/drive/MyDrive/lines folder/r03-084-09.png,2,1
717,/content/drive/MyDrive/lines folder/r03-090-01.png,2,1
718,/content/drive/MyDrive/lines folder/r03-090-02.png,2,1
719,/content/drive/MyDrive/lines folder/r03-090-00.png,2,1
720,/content/drive/MyDrive/lines folder/r03-090-03.png,2,1
721,/content/drive/MyDrive/lines folder/r03-090-06.png,2,1
722,/content/drive/MyDrive/lines folder/r03-090-04.png,2,1
723,/content/drive/MyDrive/lines folder/r03-090-05.png,2,1
724,/content/drive/MyDrive/lines folder/r03-096-01.png,2,1
725,/content/drive/MyDrive/lines folder/r03-096-02.png,2,1
726,/content/drive/MyDrive/lines folder/r03-096-03.png,2,1
727,/content/drive/MyDrive/lines folder/r03-096-00.png,2,1
728,/content/drive/MyDrive/lines folder/r03-096-05.png,2,1
729,/content/drive/MyDrive/lines folder/r03-096-04.png,2,1
730,/content/drive/MyDrive/lines folder/r03-096-06.png,2,1
731,/content/drive/MyDrive/lines folder/r03-110-00.png,2,1
732,/content/drive/MyDrive/lines folder/r03-110-01.png,2,1
733,/content/drive/MyDrive/lines folder/r03-110-02.png,2,1
734,/content/drive/MyDrive/lines folder/r03-110-03.png,2,1
735,/content/drive/MyDrive/lines folder/r03-110-04.png,2,1
736,/content/drive/MyDrive/lines folder/r03-110-05.png,2,1
737,/content/drive/MyDrive/lines folder/r03-110-06.png,2,1
738,/content/drive/MyDrive/lines folder/r03-110-07.png,2,1
739,/content/drive/MyDrive/lines folder/r03-110-09.png,2,1
740,/content/drive/MyDrive/lines folder/r03-110-08.png,2,1
741,/content/drive/MyDrive/lines folder/r03-115-01.png,2,1
742,/content/drive/MyDrive/lines folder/r03-115-03.png,2,1
743,/content/drive/MyDrive/lines folder/r03-115-02.png,2,1
744,/content/drive/MyDrive/lines folder/r03-115-00.png,2,1
745,/content/drive/MyDrive/lines folder/r06-000-01.png,0,0
746,/content/drive/MyDrive/lines folder/r06-000-02.png,0,0
747,/content/drive/MyDrive/lines folder/r06-000-05.png,0,0
748,/content/drive/MyDrive/lines folder/r06-000-00.png,0,0
749,/content/drive/MyDrive/lines folder/r06-000-04.png,0,0
750,/content/drive/MyDrive/lines folder/r06-000-03.png,0,0
751,/content/drive/MyDrive/lines folder/r06-003-03.png,0,0
752,/content/drive/MyDrive/lines folder/r06-003-01.png,0,0
753,/content/drive/MyDrive/lines folder/r06-003-02.png,0,0
754,/content/drive/MyDrive/lines folder/r06-003-00.png,0,0
755,/content/drive/MyDrive/lines folder/r06-003-05.png,0,0
756,/content/drive/MyDrive/lines folder/r06-003-07.png,0,0
757,/content/drive/MyDrive/lines folder/r06-003-06.png,0,0
758,/content/drive/MyDrive/lines folder/r06-003-04.png,0,0
759,/content/drive/MyDrive/lines folder/r06-007-02.png,0,0
760,/content/drive/MyDrive/lines folder/r06-007-03.png,0,0
761,/content/drive/MyDrive/lines folder/r06-007-00.png,0,0
762,/content/drive/MyDrive/lines folder/r06-007-06.png,0,0
763,/content/drive/MyDrive/lines folder/r06-007-01.png,0,0
764,/content/drive/MyDrive/lines folder/r06-007-05.png,0,0
